gene,Subacute-log10(padj),np_score_1000,color,Pubchem_CID,Name
Bcl2l1,1.3131358098906096,16.711475124459902,red,118707290,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]sulfinyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,24978538,Navitoclax
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705739,4-[4-[[2-(4-chlorophenyl)-6-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,25117879,4-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705741,4-[4-[[2-(4-chlorophenyl)-6-[2-(dimethylamino)ethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705740,4-[4-[[2-(4-chlorophenyl)-5-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062262,"N,N-dibutyl-4-chloro-1-[4-[(7-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,56973535,"N,N-Dibutyl-4-Chloranyl-1-[2-(3,4-Dihydro-1h-Isoquinolin-2-Ylcarbonyl)-4-[(7-Iodanylnaphthalen-2-Yl)sulfonylcarbamoyl]phenyl]-5-Methyl-Pyrazole-3-Carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,89239898,"N-butyl-4-chloro-N-[(3,4-dichlorophenyl)methyl]-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[(7-iodonaphthalen-2-yl)sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,129010539,"N,N-dibutyl-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-4-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71063117,"methyl 4-(N-butyl-4-chloro-5-methyl-1-(4-(naphthalen-2-ylsulfonylcarbamoyl)-2-(1,2,3,4-tetrahydroisoquinoline-2-carbonyl)phenyl)-1H-pyrazole-3-carboxamido)benzoate"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062575,"N-butyl-4-chloro-N-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,89239922,"4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methyl-N,N-bis(3,3,3-trifluoropropyl)pyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062350,"N,N-dibutyl-4-chloro-1-[2-(1,1-dioxo-2,4-dihydro-1lambda6,3-benzothiazine-3-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062268,"2-[2-[4-chloro-3-(dibutylcarbamoyl)-5-methylpyrazol-1-yl]-5-(naphthalen-2-ylsulfonylcarbamoyl)benzoyl]-3,4-dihydro-1H-isoquinoline-7-carboxylic acid"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062336,"N-butyl-4-chloro-N-[3-(3-chlorophenyl)phenyl]-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,70694216,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062638,"N,N-dibutyl-4-chloro-1-[4-[(5-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,90123355,"1-[4-[(8-bromo-5-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-N,N-dibutyl-4-chloro-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,90123317,"N,N-dibutyl-4-chloro-1-[4-[(5,8-dichloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062442,"1H-Pyrazole-3-carboxamide, N,N-dibutyl-4-chloro-1-[2-[(3,4-dihydro-2(1H)-isoquinolinyl)carbonyl]-4-[[[[7-[3-(4-morpholinyl)propoxy]-2-naphthalenyl]sulfonyl]amino]carbonyl]phenyl]-5-methyl-"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062214,"1-(4-(7-(benzyloxy)naphthalen-2-ylsulfonylcarbamoyl)-2-(1,2,3,4-tetrahydroisoquinoline-2-carbonyl)phenyl)-N,N-dibutyl-4-chloro-5-methyl-1H-pyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062208,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[7-(4-methylpiperazine-1-carbonyl)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,70696319,"N,N-dibutyl-4-chloro-1-[2-(2,4-dihydro-1,3-benzoxazine-3-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062257,"(3R)-2-[2-[4-chloro-3-(dibutylcarbamoyl)-5-methylpyrazol-1-yl]-5-(naphthalen-2-ylsulfonylcarbamoyl)benzoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylic acid"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062562,"N,N-dibutyl-4-chloro-1-[4-[[1-[(3,4-dichlorophenyl)methyl]indol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71086378,"N,N-dibutyl-6-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]pyridine-2-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,89239884,"N,N-dibutyl-4-chloro-1-[4-[[1-[2-(3,4-dichlorophenyl)acetyl]-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,66561644,"N,N-dibutyl-4-chloro-1-[4-[[1-[(3,4-dichlorophenyl)methyl]-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062201,"N,N-dibutyl-4-chloro-1-[4-[[1-(cyclohexanecarbonyl)-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062157,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[7-(dimethylcarbamoyl)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,70692163,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[(1-ethyl-2,3-dihydroindol-5-yl)sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062342,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[8-(3-morpholin-4-ylpropoxy)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062329,"1-[4-[[8-bromo-5-(dimethylamino)naphthalen-2-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-N,N-dibutyl-4-chloro-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,70689993,"4-[5-butyl-1-[4-(3-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-N-(8-chloronaphthalen-2-yl)sulfonyl-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)benzamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,89239881,"ethyl 4-[4-[(8-bromo-5-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-butyl-1-[4-(3-chlorophenoxy)phenyl]pyrazole-3-carboxylate"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062165,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[1-(morpholine-4-carbonyl)-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,16241412,
Bcl2l1,1.3131358098906096,16.711475124459902,red,70681581,"4-[5-butyl-1-[4-(4-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062524,"N,N-dibutyl-4-chloro-1-[4-[(8-cyanonaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,70685854,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[(8-iodonaphthalen-2-yl)sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71062381,"N,N-dibutyl-4-chloro-1-[4-[(8-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,60169796,5-(4-chlorophenyl)-1-cyclopropyl-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-2-methylpyrrole-3-carboxylic acid
Bcl2l1,1.3131358098906096,16.711475124459902,red,71453306,"5-(4-chlorophenyl)-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-1,2-dimethyl-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,11228183,Abt-737
Bcl2l1,1.3131358098906096,16.711475124459902,red,60169703,"5-(4-chlorophenyl)-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylcarbamoyl]phenyl]piperazin-1-yl]phenyl]-1,2-dimethyl-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,91929584,"(2S)-6-amino-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S,3R)-2-[[(2S)-2-[[(2R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-4-carboxybutanoyl]amino]-4-methylpentanoyl]amino]-4-carboxybutanoyl]amino]-3-methylbutanoyl]amino]-4-carboxybutanoyl]amino]-3-sulfanylpropanoyl]amino]propanoyl]amino]-3-hydroxybutanoyl]amino]-5-oxopentanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-phenylpropanoyl]amino]acetyl]amino]-3-carboxypropanoyl]amino]hexanoyl]amino]-4-methylpentanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-oxopentanoyl]amino]hexanoic acid"
Bcl2l1,1.3131358098906096,16.711475124459902,red,57523498,4-(4-chlorophenyl)-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-5-ethyl-1-methylpyrrole-2-carboxylic acid
Bcl2l1,1.3131358098906096,16.711475124459902,red,60169704,"5-(4-Chlorophenyl)-4-{3-[4-(4-{[(4-{[(2r)-4-(Dimethylamino)-1-(Phenylsulfanyl)butan-2-Yl]amino}-3-Nitrophenyl)sulfonyl]amino}phenyl)piperazin-1-Yl]phenyl}-1,2-Dimethyl-1h-Pyrrole-3-Carboxylic Acid"
Bcl2l1,1.3131358098906096,16.711475124459902,red,56933429,5-(4-chlorophenyl)-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-1-ethyl-2-methylpyrrole-3-carboxylic acid
Bcl2l1,1.3131358098906096,16.711475124459902,red,60171063,"5-(4-chlorophenyl)-1,2-dimethyl-N-[3-(4-methylpiperazin-1-yl)propyl]-4-phenylpyrrole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,57339126,"4-(4-Chlorophenyl)-1-[(3s)-3,4-Dihydroxybutyl]-N-[3-(4-Methylpiperazin-1-Yl)propyl]-3-Phenyl-1h-Pyrrole-2-Carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,60169705,"N-[4-[4-[3-[2-(4-chlorophenyl)-1,5-dimethylpyrrol-3-yl]phenyl]piperazin-1-yl]phenyl]-4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrobenzenesulfonamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,91929586,(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-indol-3-yl)propanoyl]amino]propanoyl]amino]propanoyl]amino]-5-oxopentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-4-carboxybutanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]-4-carboxybutanoyl]amino]-3-phenylpropanoyl]amino]-3-methylbutanoyl]amino]-3-carboxypropanoyl]amino]-3-hydroxypropanoyl]amino]-3-phenylpropanoyl]amino]hexanoic acid
Bcl2l1,1.3131358098906096,16.711475124459902,red,59053624,"5-(4-chlorophenyl)-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-N,1,2-trimethylpyrrole-3-carboxamide"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093274,"7,8-Dimethoxy-5-oxidophenanthridin-5-ium"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093275,"8-Oxido-12,14-dioxa-8-azatetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-1(10),2(7),3,5,8,11(15),16-heptaen-8-ium"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093276,"13,13-Dimethyl-8-oxido-12,14-dioxa-8-azatetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-1(10),2(7),3,5,8,11(15),16-heptaen-8-ium"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093278,"2-(Hydroxymethyl)-7,8-dimethoxy-5-methylphenanthridin-5-ium chloride"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093288,"7,8-Dihydroxy-5-methylphenanthridin-5-ium chloride"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093290,"7,8-Dihydroxy-2-(hydroxymethyl)-5-methylphenanthridin-5-ium chloride"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093292,"7,8-Dihydroxy-2-(2-hydroxyethyl)-5-methylphenanthridin-5-ium chloride"
Bcl2l1,1.3131358098906096,16.711475124459902,red,71508352,
Bcl2l1,1.3131358098906096,16.711475124459902,red,71508351,
Bcl2l1,1.3131358098906096,16.711475124459902,red,71508350,
Bcl2l1,1.3131358098906096,16.711475124459902,red,60169795,5-(4-chlorophenyl)-4-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-2-methyl-1-propan-2-ylpyrrole-3-carboxylic acid
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705735,4-[4-[[3-(4-chlorophenyl)pyridin-4-yl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705742,4-[4-[[2-(4-chlorophenyl)-5-[2-(dimethylamino)ethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118707296,4-[4-[[2-(4-chlorophenyl)phenyl]methyl]-4-(hydroxymethyl)piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118707297,4-[4-[[2-(5-chloropyrimidin-2-yl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705736,4-[4-[[2-(4-chlorophenyl)pyridin-3-yl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705737,4-[4-[[5-(4-chlorophenyl)-1H-pyrazol-4-yl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705738,4-[4-[[5-(4-chlorophenyl)-1-methylpyrazol-4-yl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705739,4-[4-[[2-(4-chlorophenyl)-6-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118705740,4-[4-[[2-(4-chlorophenyl)-5-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118707294,4-[4-(aminomethyl)-4-[[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide
Bcl2l1,1.3131358098906096,16.711475124459902,red,118707295,ethyl 4-[[2-(4-chlorophenyl)phenyl]methyl]-1-[4-[[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylcarbamoyl]phenyl]piperidine-4-carboxylate
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093267,"13,13-Dimethyl-12,14-dioxa-8-azatetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-1(10),2(7),3,5,8,11(15),16-heptaene"
Bcl2l1,1.3131358098906096,16.711475124459902,red,25093269,"7,8-Dimethoxy-5-methylphenanthridin-5-ium iodide"
