gene,Subacute-log10(padj),Pubchem_CID,Name,np_score_mean_by_name,gene_count_by_name
Kif11,4.450332649484003,53482877,"(2S)-N-[(3S)-3-amino-4-fluorobutyl]-N-[(1S)-1-[5-(2,5-difluorophenyl)-2-[(3-fluorophenyl)methyl]-1,2,4-triazol-3-yl]-2-methoxy-2-methylpropyl]oxolane-2-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,53482934,"(2S)-N-[(1S)-1-[5-(2,5-difluorophenyl)-2-[(3-fluorophenyl)methyl]-1,2,4-triazol-3-yl]-2-methoxy-2-methylpropyl]-N-[[(3S,4R)-4-fluoropyrrolidin-3-yl]methyl]-2-hydroxypropanamide",19.9919714603141,1
Kif11,4.450332649484003,53482879,"(2S)-N-[(3S)-3-amino-4-fluorobutyl]-N-[(1S)-1-[5-(2,5-difluorophenyl)-2-[(3-fluorophenyl)methyl]-1,2,4-triazol-3-yl]-2-methoxy-2-methylpropyl]-2-hydroxypropanamide",19.9919714603141,1
Kif11,4.450332649484003,23626137,1-[4''-(Trifluoromethyl)-4-biphenylyl]methanesulfonamide,19.9919714603141,1
Kif11,4.450332649484003,11428074,N-[3-Chloro-4''-(trifluoromethyl)-4-biphenylyl]sulfamide,19.9919714603141,1
Kif11,4.450332649484003,11176379,"N-[4-(2,2,4,4-tetrafluoro-4H-1,3-benzodioxin-6-yl)phenyl]sulfamide",19.9919714603141,1
Kif11,4.450332649484003,23626139,4''-(Trifluoromethyl)-4-biphenylyl carbamate,19.9919714603141,1
Kif11,4.450332649484003,11687592,4'-(Trifluoromethyl)biphenyl-4-carboxamide,19.9919714603141,1
Kif11,4.450332649484003,11232296,N-[4'-(trifluoromethyl)-3-biphenylyl]methanesulfonamide,19.9919714603141,1
Kif11,4.450332649484003,23626140,"N-[4''-(2,2,2-trifluoroethyl)-4-biphenylyl]methanesulfonamide",19.9919714603141,1
Kif11,4.450332649484003,66572324,"(2R)-2-amino-3-[1-(3-chlorophenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572325,"(2R)-2-amino-3-[1-(3-hydroxyphenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572326,"(2R)-2-amino-3-[1-(4-fluorophenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572327,"(2R)-2-amino-3-[1-(4-chlorophenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,25014748,S-[Diphenyl(pyridin-4-yl)methyl]-L-cysteine,19.9919714603141,1
Kif11,4.450332649484003,76044,S-Trityl-L-cysteine,19.9919714603141,1
Kif11,4.450332649484003,66572322,"(2R)-2-amino-3-(1,1,2-triphenylethylsulfanyl)propanoic acid",19.9919714603141,1
Kif11,4.450332649484003,44435373,"1-((S)-5-(3-((1R,4R)-5-oxa-2-aza-bicyclo[2.2.1]heptan-2-yl)propyl)-3-(2,5-difluorophenyl)-5-phenyl-4,5-dihydropyrazol-1-yl)ethanone",19.9919714603141,1
Kif11,4.450332649484003,66572428,"(2R)-2-amino-3-[2-(3,4-dichlorophenyl)-1,1-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572225,2-[Diphenyl(pyridin-4-yl)methyl]sulfanylethanamine,19.9919714603141,1
Kif11,4.450332649484003,66572226,"2-(2-Aminoethylsulfanyl)-1,2,2-triphenylethanone",19.9919714603141,1
Kif11,4.450332649484003,10390836,"N-(3-aminopropyl)-N-[1-(5-benzyl-3-methyl-4-oxo-[1,2]thiazolo[5,4-d]pyrimidin-6-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758034,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-propan-2-ylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758124,"Methyl 4-[3-aminopropyl-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]carbamoyl]benzoate",19.9919714603141,1
Kif11,4.450332649484003,66572224,"(2R)-2-amino-3-(2-oxo-1,1,2-triphenylethyl)sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,54758307,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxofuro[3,2-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757209,"N-(3-aminopropyl)-N-[1-[3-[(4-chlorophenyl)methyl]-4-oxothieno[3,2-d]pyrimidin-2-yl]propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,45272999,2-(4-sulfamoylphenylamino)-1-(2-(trifluoromethyl)benzyl)-1H-benzo[d]imidazole-6-carboxamide,19.9919714603141,1
Kif11,4.450332649484003,45272157,5-fluoro-2-(4-sulfamoylphenylamino)-1-(2-(trifluoromethyl)benzyl)-1H-benzo[d]imidazole-6-carboxamide,19.9919714603141,1
Kif11,4.450332649484003,25166248,6-fluoro-2-(4-sulfamoylphenylamino)-1-(2-(trifluoromethyl)benzyl)-1H-benzo[d]imidazole-5-carboxamide,19.9919714603141,1
Kif11,4.450332649484003,45267869,2-(4-methoxybenzyl)-1-(2-(trifluoromethyl)benzyl)-1H-benzo[d]imidazole-5-carboxylic acid,19.9919714603141,1
Kif11,4.450332649484003,11163979,"N-[3,5-difluoro-4''-(trifluoromethyl)-4-biphenylyl]sulfamide",19.9919714603141,1
Kif11,4.450332649484003,54758216,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-6-methylpyridine-3-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,54757936,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-2-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,11496836,"N-(3-aminopropyl)-N-[1-(6-benzyl-3-methyl-7-oxo-[1,2]thiazolo[4,5-d]pyrimidin-5-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758309,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[2,3-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757107,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,9826132,"N-(3-Aminopropyl)-N-[1-[4,5-dihydro-3-methyl-4-oxo-5-(phenylmethyl)isoxazolo[5,4-d]pyrimidin-6-yl]propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,10390836,"N-(3-aminopropyl)-N-[1-(5-benzyl-3-methyl-4-oxo-[1,2]thiazolo[5,4-d]pyrimidin-6-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,86342432,"8-fluoro-6-[3-(trifluoromethyl)anilino]-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,90644008,"6-(3-hydroxyanilino)-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,86342396,"6-[3-(trifluoromethyl)anilino]-3H-1,3-benzothiazol-2-one",19.9919714603141,1
Kif11,4.450332649484003,90644012,"6-[3-(trifluoromethyl)anilino]-4H-1,4-benzoxazin-3-one",19.9919714603141,1
Kif11,4.450332649484003,90644013,7-[3-(trifluoromethyl)anilino]-1H-quinolin-2-one,19.9919714603141,1
Kif11,4.450332649484003,90644014,"5-[3-(trifluoromethyl)anilino]-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,11507070,7-(trifluoromethyl)-9H-carbazol-3-amine,19.9919714603141,1
Kif11,4.450332649484003,11680877,[7-(trifluoromethyl)-9H-carbazol-3-yl]urea,19.9919714603141,1
Kif11,4.450332649484003,15942673,"[(4R)-4-(3-Hydroxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidin-5-YL](phenyl)methanone",19.9919714603141,1
Kif11,4.450332649484003,6851740,Ispinesib,19.9919714603141,1
Kif11,4.450332649484003,54763606,N-[1-(1-benzylbenzimidazol-2-yl)propyl]-4-bromo-N-[3-(dimethylamino)propyl]benzamide,19.9919714603141,1
Kif11,4.450332649484003,76044,S-Trityl-L-cysteine,19.9919714603141,1
Kif11,4.450332649484003,86342431,"5-[3-(Trifluoromethyl)anilino]-1,3-dihydroindol-2-one",19.9919714603141,1
Kif11,4.450332649484003,90644015,"6-[3-(trifluoromethyl)anilino]-3H-1,3-benzoxazol-2-one",19.9919714603141,1
Kif11,4.450332649484003,86342395,"7-[3-(trifluoromethyl)anilino]-4H-1,4-benzoxazin-3-one",19.9919714603141,1
Kif11,4.450332649484003,90644007,"6-(3-methoxyanilino)-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,86342400,"6-[[4-(Trifluoromethyl)-2-pyridyl]amino]-3,4-dihydroquinoline-2(1H)-one",19.9919714603141,1
Kif11,4.450332649484003,86342434,"7-[3-(Trifluoromethyl)anilino]-1,3,4,5-tetrahydro-1-benzazepin-2-one",19.9919714603141,1
Kif11,4.450332649484003,86342397,"6-[3-(trifluoromethyl)anilino]-3,4-dihydro-1H-quinoline-2-thione",19.9919714603141,1
Kif11,4.450332649484003,86342398,"7-[3-(trifluoromethyl)anilino]-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,86291007,"7-[[4-(Trifluoromethyl)-2-pyridyl]amino]-1,3,4,5-tetrahydro-2H-1-benzoazepine-2-one",19.9919714603141,1
Kif11,4.450332649484003,86298441,"7-[[4-(Trifluoromethyl)-2-pyridyl]amino]-2H-1,4-benzothiazine-3(4H)-one",19.9919714603141,1
Kif11,4.450332649484003,86342435,"7-[3-(trifluoromethyl)anilino]-4H-1,4-benzothiazin-3-one",19.9919714603141,1
Kif11,4.450332649484003,53363540,"8-(Trifluoromethyl)-1,3,4,6-tetrahydropyrido[3,2-b]carbazol-2-one",19.9919714603141,1
Kif11,4.450332649484003,11858424,"N-[5-[2-(methanesulfonamido)ethyl]-4-(2-methylpropanoyl)-5-phenyl-1,3,4-thiadiazol-2-yl]-2,2-dimethylpropanamide",19.9919714603141,1
Kif11,4.450332649484003,44576259,"(S)-(4-(3-hydroxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidin-5-yl)(phenyl)methanone",19.9919714603141,1
Kif11,4.450332649484003,44576259,"(S)-(4-(3-hydroxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidin-5-yl)(phenyl)methanone",19.9919714603141,1
Kif11,4.450332649484003,15942673,"[(4R)-4-(3-Hydroxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidin-5-YL](phenyl)methanone",19.9919714603141,1
Kif11,4.450332649484003,9936388,N-(3-Aminopropyl)-N-[(1r)-1-(3-Benzyl-7-Chloro-4-Oxo-4h-Chromen-2-Yl)-2-Methylpropyl]-4-Methylbenzamide,19.9919714603141,1
Kif11,4.450332649484003,90644016,"1-Methyl-6-[3-(trifluoromethyl)anilino]-3,4-dihydroquinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,46244164,"3,4-Dihydro-8-(trifluoromethyl)-10H-pyrido[2,3-b]carbazole-2(1H)-one",19.9919714603141,1
Kif11,4.450332649484003,86342433,"7-fluoro-6-[3-(trifluoromethyl)anilino]-3,4-dihydro-1H-quinolin-2-one",19.9919714603141,1
Kif11,4.450332649484003,54757524,"N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,262764,2-(Tritylthio)ethanamine,19.9919714603141,1
Kif11,4.450332649484003,66572344,"4-[1-(2-Aminoethylsulfanyl)-1,2-diphenylethyl]phenol",19.9919714603141,1
Kif11,4.450332649484003,66572345,"2-[1-(3,4-Dichlorophenyl)-1,2-diphenylethyl]sulfanylethanamine",19.9919714603141,1
Kif11,4.450332649484003,66572339,"2-[1-(3-Chlorophenyl)-1,2-diphenylethyl]sulfanylethanamine",19.9919714603141,1
Kif11,4.450332649484003,66572340,"3-[1-(2-Aminoethylsulfanyl)-1,2-diphenylethyl]phenol",19.9919714603141,1
Kif11,4.450332649484003,54758309,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[2,3-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757212,"N-(3-aminopropyl)-N-[1-[3-(cyclopropylmethyl)-4-oxothieno[3,2-d]pyrimidin-2-yl]propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757631,"N-(3-acetamidopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,66572223,"(2R)-2-amino-3-(1,1,3-triphenylpropylsulfanyl)propanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572426,"(2R)-2-amino-3-[2-(3-chlorophenyl)-1,1-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572427,"(2R)-2-amino-3-[2-(4-chlorophenyl)-1,1-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572328,"(2R)-2-amino-3-[1-(4-methylphenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572329,"(2R)-2-amino-3-[1-(4-hydroxyphenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572330,"(2R)-2-amino-3-[1-(3,4-dichlorophenyl)-1,2-diphenylethyl]sulfanylpropanoic acid",19.9919714603141,1
Kif11,4.450332649484003,66572337,"2-[1-(2-Fluorophenyl)-1,2-diphenylethyl]sulfanylethanamine",19.9919714603141,1
Kif11,4.450332649484003,54758405,N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxopteridin-2-yl)propyl]-4-methylbenzamide,19.9919714603141,1
Kif11,4.450332649484003,54757523,"N-(3-aminopropyl)-4-methyl-N-[1-[4-oxo-3-(1,3-thiazol-4-ylmethyl)thieno[3,2-d]pyrimidin-2-yl]propyl]benzamide",19.9919714603141,1
Kif11,4.450332649484003,54757522,"N-(3-aminopropyl)-4-methyl-N-[1-[3-[(5-methyl-1,2-oxazol-3-yl)methyl]-4-oxothieno[3,2-d]pyrimidin-2-yl]propyl]benzamide",19.9919714603141,1
Kif11,4.450332649484003,54758127,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-3-methylthiophene-2-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,54757525,"N-(4-aminobutyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758404,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxopyrido[2,3-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757933,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-3-(trifluoromethyl)benzamide",19.9919714603141,1
Kif11,4.450332649484003,54757628,"N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methyl-N-(morpholin-2-ylmethyl)benzamide",19.9919714603141,1
Kif11,4.450332649484003,54758125,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]furan-2-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,54757839,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-2-chlorobenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757630,"N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methyl-N-(piperidin-4-ylmethyl)benzamide",19.9919714603141,1
Kif11,4.450332649484003,54757632,"N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-N-[3-(methanesulfonamido)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54757743,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]cyclopropanecarboxamide",19.9919714603141,1
Kif11,4.450332649484003,54757745,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methoxycyclohexane-1-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,46224802,"3-Amino-1-[1-(2-amino-4-pyridinyl)-6-chloro-1,3,4,9-tetrahydro-2H-pyrido[3,4-b]indol-2-yl]-1-propanone",19.9919714603141,1
Kif11,4.450332649484003,54757741,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]pentanamide",19.9919714603141,1
Kif11,4.450332649484003,54757629,"N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-methyl-N-piperidin-4-ylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758126,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-1,2-oxazole-5-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,54758309,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[2,3-d]pyrimidin-2-yl)propyl]-4-methylbenzamide",19.9919714603141,1
Kif11,4.450332649484003,54758217,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",19.9919714603141,1
Kif11,4.450332649484003,54757934,"N-(3-aminopropyl)-N-[1-(3-benzyl-4-oxothieno[3,2-d]pyrimidin-2-yl)propyl]-4-(trifluoromethoxy)benzamide",19.9919714603141,1
